emsid,name,lon,lat,elev_m,date,test_variable,value,PAH,nlc50,Pabs,plc50,plc_nlc_ratio
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.2,Anthracene,58.4068461216894,505.4194155110694,2.0312181758603622,0.03477705629967356
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.30000000000000004,Anthracene,58.4068461216894,232.4694314338194,2.789701494452149,0.04776326200938613
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.4,Anthracene,58.4068461216894,111.65870210825074,3.747027247945504,0.06415390483743384
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.5,Anthracene,58.4068461216894,55.41811472120539,4.9398216721258015,0.08457607284313538
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.6000000000000001,Anthracene,58.4068461216894,28.208520258158092,6.405768426411996,0.10967495853252744
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.7000000000000001,Anthracene,58.4068461216894,14.654954312818369,8.178285206183778,0.14002271564440405
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.8,Anthracene,58.4068461216894,7.741126509793099,10.283601267189614,0.17606842262573044
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.9,Anthracene,58.4068461216894,4.1476309050965545,12.732424584816272,0.21799541372750278
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,1,Anthracene,58.4068461216894,2.2499011567110494,15.515583324461137,0.2656466553960944
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.25,Anthracene,58.4068461216894,340.66623290527394,2.387728653990848,0.0408809722239764
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0,Anthracene,58.4068461216894,3105.260912430718,0.9551897753647536,0.016354072147204052
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0.1,Anthracene,58.4068461216894,1247.2494305673354,1.3979367462389425,0.023934467259649178
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0.2,Anthracene,58.4068461216894,545.3282566237051,1.9686903186388405,0.03370649931237713
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0.30000000000000004,Anthracene,58.4068461216894,253.07391724973877,2.6951556388334392,0.0461445158880543
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0.4,Anthracene,58.4068461216894,122.63251844391023,3.609401549549118,0.061797576640741876
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0.5,Anthracene,58.4068461216894,61.378521995367294,4.746559111453254,0.08126717031705326
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0.6000000000000001,Anthracene,58.4068461216894,31.4957781957025,6.142826005948981,0.10517304757648678
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0.7000000000000001,Anthracene,58.4068461216894,16.491002005921807,7.830993634991921,0.13407663921240012
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0.8,Anthracene,58.4068461216894,8.778075640888257,9.837694047786535,0.16843392001153276
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0.9,Anthracene,58.4068461216894,4.738254308007331,12.176769594429496,0.208481888733719
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,1,Anthracene,58.4068461216894,2.5884746319257763,14.844751888703643,0.25416116216538936
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0.25,Anthracene,58.4068461216894,369.1936078627412,2.3104960328461845,0.03955865084775021
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0,Anthracene,58.4068461216894,3103.193068312422,0.9554564379046919,0.016358637751369406
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0.1,Anthracene,58.4068461216894,1248.7229786871312,1.3972505841912208,0.023922719286709637
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0.2,Anthracene,58.4068461216894,546.9696501501603,1.9662562167862236,0.033664824371608275
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0.30000000000000004,Anthracene,58.4068461216894,254.28840347810402,2.689917472530098,0.046054831773071826
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0.4,Anthracene,58.4068461216894,123.42368306220213,3.600135725025056,0.061638933859298806
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0.5,Anthracene,58.4068461216894,61.87461668022735,4.7316259058648695,0.08101149471427767
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0.6000000000000001,Anthracene,58.4068461216894,31.807079693253577,6.119833316373693,0.10477938328707483
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0.7000000000000001,Anthracene,58.4068461216894,16.675641698487787,7.798885874368769,0.13352691323410887
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0.8,Anthracene,58.4068461216894,8.889880103950585,9.793665782636808,0.16768009973063633
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0.9,Anthracene,58.4068461216894,4.804857124891726,12.119557383067997,0.2075023424106339
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,1,Anthracene,58.4068461216894,2.628303248717843,14.772846180259135,0.2529300443561056
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0.25,Anthracene,58.4068461216894,370.6329488418094,2.3068205148067995,0.0394957212721363
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0,Benzo[a]pyrene,1.8324605111968386,10955.671577054443,0.017634762557216792,0.009623543017414854
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.1,Benzo[a]pyrene,1.8324605111968386,5085.742124877563,0.024363278781536483,0.013295390887099688
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.2,Benzo[a]pyrene,1.8324605111968386,2495.497514724098,0.032840723594003716,0.017921654187546116
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.30000000000000004,Benzo[a]pyrene,1.8324605111968386,1272.1793978879782,0.043499491211665936,0.02373829664861647
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.4,Benzo[a]pyrene,1.8324605111968386,666.8467489058256,0.05685038637451281,0.03102407174787194
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.5,Benzo[a]pyrene,1.8324605111968386,357.3311646309452,0.07346450429145124,0.04009063433703639
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.6000000000000001,Benzo[a]pyrene,1.8324605111968386,194.87846943140153,0.09400379319154256,0.05129921906483304
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.7000000000000001,Benzo[a]pyrene,1.8324605111968386,107.88820858007384,0.11917976330699667,0.0650381072764054
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.8,Benzo[a]pyrene,1.8324605111968386,60.460084534474575,0.1497999689718644,0.08174799296167383
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.9,Benzo[a]pyrene,1.8324605111968386,34.26206054520705,0.18662768869432877,0.10184540815694645
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,1,Benzo[a]pyrene,1.8324605111968386,19.603525361767385,0.23043849033733438,0.12575359137579867
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.25,Benzo[a]pyrene,1.8324605111968386,1774.7179901955797,0.037866742955642706,0.02066442508543375
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0,Benzo[a]pyrene,1.8324605111968386,11581.892534175884,0.01722596529962013,0.009400456486982794
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0.1,Benzo[a]pyrene,1.8324605111968386,5424.650314248091,0.02371138218219054,0.012939641556970784
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0.2,Benzo[a]pyrene,1.8324605111968386,2686.4243358038016,0.03184300054327552,0.017377182399678472
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0.30000000000000004,Benzo[a]pyrene,1.8324605111968386,1381.2217156381223,0.042036314366999915,0.022939820045314183
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0.4,Benzo[a]pyrene,1.8324605111968386,730.0701380754793,0.054762782247651076,0.029884836215042773
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0.5,Benzo[a]pyrene,1.8324605111968386,394.3522254850088,0.07055953127341842,0.03850534886961015
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0.6000000000000001,Benzo[a]pyrene,1.8324605111968386,216.7441568278901,0.09004488854234806,0.04913878798050434
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0.7000000000000001,Benzo[a]pyrene,1.8324605111968386,120.88233644698025,0.11389395739790312,0.06215356713117672
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0.8,Benzo[a]pyrene,1.8324605111968386,68.25962478109861,0.1428419444321908,0.07795089911045132
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0.9,Benzo[a]pyrene,1.8324605111968386,38.96032988800986,0.17764952741820275,0.09694589669611715
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,1,Benzo[a]pyrene,1.8324605111968386,22.447336184020624,0.21906168653637825,0.11954510626441933
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,depth_m,0.25,Benzo[a]pyrene,1.8324605111968386,1918.789961619662,0.03665312145881972,0.020002134417008745
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0,Benzo[a]pyrene,1.8324605111968386,11581.594255385384,0.01722615251523267,0.009400558653229432
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0.1,Benzo[a]pyrene,1.8324605111968386,5433.538792552574,0.023695064338559953,0.01293073667551174
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0.2,Benzo[a]pyrene,1.8324605111968386,2694.6763524994067,0.031802144536859096,0.01735488669062129
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0.30000000000000004,Benzo[a]pyrene,1.8324605111968386,1387.8054626514631,0.04195319301014503,0.022894459527940416
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0.4,Benzo[a]pyrene,1.8324605111968386,734.6300042992045,0.05462204413803454,0.029808033408784962
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0.5,Benzo[a]pyrene,1.8324605111968386,397.4273954069722,0.07033537751397763,0.03838302494608156
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0.6000000000000001,Benzo[a]pyrene,1.8324605111968386,218.77107369990244,0.08970598569921502,0.048953843835153193
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0.7000000000000001,Benzo[a]pyrene,1.8324605111968386,122.18029301242623,0.11340894474669874,0.061888888766627626
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0.8,Benzo[a]pyrene,1.8324605111968386,69.09836200394886,0.14215823233003155,0.07757778760382862
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0.9,Benzo[a]pyrene,1.8324605111968386,39.483192369198775,0.17674053526973077,0.09644984663505565
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,1,Benzo[a]pyrene,1.8324605111968386,22.775823832867413,0.21787083900717907,0.11889524367697324
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,depth_m,0.25,Benzo[a]pyrene,1.8324605111968386,1926.2853972632463,0.03659351105282613,0.01996960416294359
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,0,Anthracene,58.4068461216894,334.16160536547716,2.406607617737914,0.04120420425927124
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,100,Anthracene,58.4068461216894,335.1123721646914,2.4038163582471457,0.041156414322369786
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,200,Anthracene,58.4068461216894,336.0470213550862,2.4010831327169484,0.0411096180011902
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,300,Anthracene,58.4068461216894,336.96649518750365,2.3984045834068866,0.04106375780691638
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,400,Anthracene,58.4068461216894,337.9609382205539,2.3955190591882163,0.04101435393716011
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,500,Anthracene,58.4068461216894,338.8985161705809,2.3928093339440544,0.04096795997097135
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,600,Anthracene,58.4068461216894,339.74654800625285,2.390367375554841,0.04092615051623507
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,700,Anthracene,58.4068461216894,340.752708116804,2.3874810526750507,0.040876732972377684
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,800,Anthracene,58.4068461216894,341.6600240182618,2.384888427396997,0.040832343907564086
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,900,Anthracene,58.4068461216894,342.51870273927995,2.382443588054021,0.04079048512721011
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,1000,Anthracene,58.4068461216894,343.39776881219865,2.3799495190128366,0.04074778347138045
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,0,Anthracene,58.4068461216894,365.5936117713115,2.3197770264906743,0.03971755334396021
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,100,Anthracene,58.4068461216894,366.5976847223837,2.3171757155689967,0.039673015569805146
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,200,Anthracene,58.4068461216894,367.6861844578345,2.314366856994271,0.039624924314049376
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,300,Anthracene,58.4068461216894,368.7177834835453,2.3117154942783475,0.0395795295890817
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,400,Anthracene,58.4068461216894,369.7713398116295,2.3090183367993933,0.03953335079912727
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,500,Anthracene,58.4068461216894,370.79710724533214,2.306402580601817,0.039488565703350555
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,600,Anthracene,58.4068461216894,371.8094241032833,2.3038309833642274,0.03944453666551769
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,700,Anthracene,58.4068461216894,372.8982343863009,2.3010759287166174,0.03939736660189416
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,800,Anthracene,58.4068461216894,373.86720673216604,2.2986335073043995,0.03935554921961111
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,900,Anthracene,58.4068461216894,374.85875123242124,2.2961432979066174,0.03931291364581906
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,1000,Anthracene,58.4068461216894,375.87042280708573,2.2936119761461944,0.039269574175731105
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,0,Anthracene,58.4068461216894,370.3977317813914,2.3074198081234263,0.0395059819411575
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,100,Anthracene,58.4068461216894,371.3944225107836,2.3048840350222357,0.03946256625841532
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,200,Anthracene,58.4068461216894,372.4777767269426,2.302138498253006,0.03941555915305803
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,300,Anthracene,58.4068461216894,373.58797349367677,2.29933644633802,0.03936758443603345
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,400,Anthracene,58.4068461216894,374.62832494518096,2.2967211821218108,0.03932280776360775
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,500,Anthracene,58.4068461216894,375.7418841687239,2.2939330685702477,0.039275071689214104
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,600,Anthracene,58.4068461216894,376.68249518064624,2.2915869296745606,0.03923490278691112
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,700,Anthracene,58.4068461216894,377.7325144071378,2.2889775151342113,0.0391902262684271
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,800,Anthracene,58.4068461216894,378.8086587754077,2.2863136375127233,0.039144617272249875
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,900,Anthracene,58.4068461216894,379.84153048961014,2.2837667699567823,0.039101011638235074
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,1000,Anthracene,58.4068461216894,380.76015125770147,2.281509714094176,0.039062367951536024
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,0,Benzo[a]pyrene,1.8324605111968386,1743.1137457048358,0.03815165144540828,0.02081990373723809
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,100,Benzo[a]pyrene,1.8324605111968386,1747.630103550556,0.03811049321100469,0.020797443098030804
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,200,Benzo[a]pyrene,1.8324605111968386,1752.2664885331633,0.03806839667502407,0.02077447041418665
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,300,Benzo[a]pyrene,1.8324605111968386,1756.7512524283718,0.03802782578353408,0.020752330296436722
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,400,Benzo[a]pyrene,1.8324605111968386,1761.6804165448777,0.03798340260133835,0.02072808792836151
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,500,Benzo[a]pyrene,1.8324605111968386,1766.3589392227095,0.03794139990411252,0.020705166453672597
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,600,Benzo[a]pyrene,1.8324605111968386,1770.4802828226964,0.03790452902714996,0.020685045486952023
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,700,Benzo[a]pyrene,1.8324605111968386,1775.1759370874915,0.03786266722064289,0.020662200898350365
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,800,Benzo[a]pyrene,1.8324605111968386,1779.9478105338899,0.0378202853889428,0.0206390725245376
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,900,Benzo[a]pyrene,1.8324605111968386,1784.0375442113566,0.03778408919117207,0.020619319739934843
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,NA,2023-08-01,elev_m,1000,Benzo[a]pyrene,1.8324605111968386,1788.1132620805943,0.03774813312016005,0.02059969799595056
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,0,Benzo[a]pyrene,1.8324605111968386,1900.8335156055807,0.03679727121199769,0.020080799006121128
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,100,Benzo[a]pyrene,1.8324605111968386,1906.0240055807512,0.03675540676337541,0.020057952975679284
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,200,Benzo[a]pyrene,1.8324605111968386,1911.089251210542,0.03671470705457872,0.020035742560476334
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,300,Benzo[a]pyrene,1.8324605111968386,1916.401633195565,0.03667218455051581,0.020012537419736284
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,400,Benzo[a]pyrene,1.8324605111968386,1921.3484007457257,0.036632737635526574,0.019991010672093863
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,500,Benzo[a]pyrene,1.8324605111968386,1926.098623530048,0.0365949924723359,0.019970412594831056
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,600,Benzo[a]pyrene,1.8324605111968386,1931.2569241410852,0.03655415299523051,0.019948125906056127
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,700,Benzo[a]pyrene,1.8324605111968386,1936.8405849760688,0.03651011871382593,0.019924095766724055
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,800,Benzo[a]pyrene,1.8324605111968386,1941.003309081034,0.03647740654425826,0.019906244266313655
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,900,Benzo[a]pyrene,1.8324605111968386,1946.070724955376,0.03643771814509296,0.019884585737290635
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,NA,2023-08-01,elev_m,1000,Benzo[a]pyrene,1.8324605111968386,1951.1325371062564,0.03639821874732421,0.019863030349042212
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,0,Benzo[a]pyrene,1.8324605111968386,1925.0592131637106,0.03660324038626216,0.01997491359983273
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,100,Benzo[a]pyrene,1.8324605111968386,1929.9878666282336,0.036564186155496,0.019953601145606546
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,200,Benzo[a]pyrene,1.8324605111968386,1935.107145572666,0.036523769928241426,0.01993154543034959
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,300,Benzo[a]pyrene,1.8324605111968386,1940.6460604466563,0.036480210052232606,0.01990777418085054
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,400,Benzo[a]pyrene,1.8324605111968386,1945.5620590045087,0.03644169547873622,0.01988675622534151
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,500,Benzo[a]pyrene,1.8324605111968386,1950.9253297539299,0.03639983283598441,0.0198639111803891
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,600,Benzo[a]pyrene,1.8324605111968386,1955.3823859223276,0.03636516677362533,0.01984499341264062
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,700,Benzo[a]pyrene,1.8324605111968386,1960.5386036511834,0.03632520142576067,0.019823183748737656
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,800,Benzo[a]pyrene,1.8324605111968386,1965.6549572792371,0.03628569118929693,0.01980162244565782
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,900,Benzo[a]pyrene,1.8324605111968386,1970.7666937901365,0.03624636106226798,0.019780159430881444
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,NA,2023-08-01,elev_m,1000,Benzo[a]pyrene,1.8324605111968386,1975.2030916887406,0.036212343385354444,0.019761595496376072
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,Kd_ref,0.08,Anthracene,58.4068461216894,2906.5728356927875,0.9820196900092794,0.01681343464365911
